Phi[deg],Theta[deg],RealizedGainY
-122,16,8.87837
-120,16,8.48604
-118,16,8.12506
-116,16,7.7948
-114,16,7.49453
-112,16,7.2234
-110,16,6.98051
-108,16,6.76491
-106,16,6.57566
-104,16,6.41184
-102,16,6.27258
-100,16,6.15707
-98,16,6.06459
-96,16,5.99453
-94,16,5.9464
-92,16,5.91984
-90,16,5.91463
-88,16,5.93068
-86,16,5.96808
-84,16,6.02703
-82,16,6.1079
-80,16,6.21117
-78,16,6.33746
-76,16,6.4875
-74,16,6.66212
-72,16,6.86219
-70,16,7.08868
-68,16,7.34253
-66,16,7.62472
-64,16,7.93616
-62,16,8.2777
-60,16,8.65007
-58,16,9.05385
-56,16,9.48945
-54,16,9.95702
-52,16,10.4565
-50,16,10.9873
-48,16,11.5488
-46,16,12.1398
-44,16,12.7586
-42,16,13.4032
-40,16,14.071
-38,16,14.7589
-36,16,15.4633
-34,16,16.1801
-32,16,16.9045
-30,16,17.6316
-28,16,18.3554
-26,16,19.0702
-24,16,19.7693
-22,16,20.446
-20,16,21.0936
-18,16,21.705
-16,16,22.2734
-14,16,22.792
-12,16,23.2545
-10,16,23.655
-8,16,23.9882
-6,16,24.2495
-4,16,24.4354
-2,16,24.543
0,16,24.5708
2,16,24.5182
4,16,24.3858
6,16,24.1751
8,16,23.889
10,16,23.5311
12,16,23.106
14,16,22.6192
16,16,22.0766
18,16,21.4849
20,16,20.851
22,16,20.182
24,16,19.4851
26,16,18.7674
28,16,18.0358
30,16,17.297
32,16,16.5572
34,16,15.8221
36,16,15.097
38,16,14.3865
40,16,13.6949
42,16,13.0256
44,16,12.3816
46,16,11.7653
48,16,11.1788
50,16,10.6233
52,16,10.0999
54,16,9.60914
56,16,9.15131
58,16,8.7263
60,16,8.33378
62,16,7.97317
64,16,7.64375
66,16,7.34463
68,16,7.07485
70,16,6.83337
72,16,6.61915
74,16,6.43114
76,16,6.26834
78,16,6.12979
80,16,6.01465
82,16,5.92216
84,16,5.8517
86,16,5.80278
88,16,5.77506
90,16,5.76837
92,16,5.78269
94,16,5.81817
96,16,5.87513
98,16,5.95405
100,16,6.05557
102,16,6.18045
104,16,6.32962
106,16,6.50409
108,16,6.70498
110,16,6.93345
112,16,7.19074
114,16,7.47805
116,16,7.79656
118,16,8.14739
120,16,8.5315
122,16,8.94972
124,16,9.40262
126,16,9.89053
128,16,10.4134
130,16,10.9709
132,16,11.562
134,16,12.1856
136,16,12.8396
138,16,13.5217
140,16,14.2287
142,16,14.9571
144,16,15.7025
146,16,16.46
148,16,17.2241
150,16,17.9887
152,16,18.7473
154,16,19.4931
156,16,20.2187
158,16,20.9169
160,16,21.5801
162,16,22.2011
164,16,22.7727
166,16,23.2883
168,16,23.7415
170,16,24.127
172,16,24.44
174,16,24.6766
176,16,24.8341
178,16,24.9106
180,16,24.9056
-180,18,21.9164
-178,18,21.8343
-176,18,21.6636
-174,18,21.4072
-172,18,21.0695
-170,18,20.6559
-168,18,20.1727
-166,18,19.6272
-164,18,19.0271
-162,18,18.3805
-160,18,17.6959
-158,18,16.9817
-156,18,16.2462
-154,18,15.4972
-152,18,14.7425
-150,18,13.9889
-148,18,13.2429
-146,18,12.5103
-144,18,11.796
-142,18,11.1044
-140,18,10.4391
-138,18,9.80316
-136,18,9.19883
-134,18,8.62786
-132,18,8.09142
-130,18,7.59017
-128,18,7.12435
-126,18,6.69378
-124,18,6.29795
-122,18,5.93604
-120,18,5.60701
-118,18,5.30959
-116,18,5.0424
-114,18,4.80392
-112,18,4.59257
-110,18,4.40674
-108,18,4.24483
-106,18,4.10529
-104,18,3.98663
-102,18,3.88749
-100,18,3.8066
-98,18,3.74286
-96,18,3.69536
-94,18,3.66333
-92,18,3.64625
-90,18,3.64375
-88,18,3.65572
-86,18,3.68225
-84,18,3.72364
-82,18,3.7804
-80,18,3.85326
-78,18,3.94312
-76,18,4.05108
-74,18,4.17839
-72,18,4.32643
-70,18,4.49673
-68,18,4.69084
-66,18,4.91041
-64,18,5.15708
-62,18,5.43244
-60,18,5.73803
-58,18,6.07525
-56,18,6.44532
-54,18,6.84925
-52,18,7.28775
-50,18,7.76122
-48,18,8.26967
-46,18,8.81267
-44,18,9.38932
-42,18,9.99818
-40,18,10.6372
-38,18,11.3038
-36,18,11.9948
-34,18,12.706
-32,18,13.433
-30,18,14.1705
-28,18,14.9124
-26,18,15.6522
-24,18,16.3827
-22,18,17.0964
-20,18,17.7851
-18,18,18.4408
-16,18,19.055
-14,18,19.6196
-12,18,20.1267
-10,18,20.5687
-8,18,20.939
-6,18,21.2317
-4,18,21.4421
-2,18,21.5664
0,18,21.6025
2,18,21.5495
4,18,21.408
6,18,21.18
8,18,20.869
10,18,20.4796
12,18,20.0177
14,18,19.4901
16,18,18.9043
18,18,18.2686
20,18,17.5915
22,18,16.8815
24,18,16.1474
26,18,15.3975
28,18,14.6398
30,18,13.8819
32,18,13.1306
34,18,12.3922
36,18,11.6721
38,18,10.975
40,18,10.305
42,18,9.66515
44,18,9.05809
46,18,8.48563
48,18,7.94901
50,18,7.44888
52,18,6.98542
54,18,6.55835
56,18,6.167
58,18,5.81041
60,18,5.48731
62,18,5.19626
64,18,4.93565
66,18,4.70377
68,18,4.49885
70,18,4.31911
72,18,4.16281
74,18,4.02826
76,18,3.91386
78,18,3.81815
80,18,3.73982
82,18,3.67771
84,18,3.63088
86,18,3.59856
88,18,3.58021
90,18,3.57552
92,18,3.58439
94,18,3.60696
96,18,3.6436
98,18,3.69491
100,18,3.7617
102,18,3.845
104,18,3.94604
106,18,4.06624
108,18,4.20718
110,18,4.3706
112,18,4.55831
114,18,4.77225
116,18,5.01438
118,18,5.28664
120,18,5.59095
122,18,5.9291
124,18,6.30272
126,18,6.7132
128,18,7.16161
130,18,7.64867
132,18,8.17462
134,18,8.73918
136,18,9.34147
138,18,9.97993
140,18,10.6523
142,18,11.3554
144,18,12.0855
146,18,12.8379
148,18,13.6069
150,18,14.3863
152,18,15.1691
154,18,15.9476
156,18,16.7134
158,18,17.458
160,18,18.1725
162,18,18.8479
164,18,19.4754
166,18,20.0466
168,18,20.5535
170,18,20.989
172,18,21.3467
174,18,21.6215
176,18,21.8096
178,18,21.9083
180,18,21.9164
-180,20,19.0499
-178,20,18.9772
-176,20,18.8094
-174,20,18.5498
-172,20,18.2035
-170,20,17.7768
-168,20,17.2772
-166,20,16.7133
-164,20,16.0944
-162,20,15.43
-160,20,14.73
-158,20,14.0042
-156,20,13.2621
-154,20,12.5128
-152,20,11.7644
-150,20,11.0248
-148,20,10.3006
-146,20,9.59768
-144,20,8.92112
-142,20,8.27496
-140,20,7.66244
-138,20,7.08598
-136,20,6.54726
-134,20,6.04728
-132,20,5.58642
-130,20,5.1645
-128,20,4.7809
-126,20,4.43456
-124,20,4.12411
-122,20,3.84785
-120,20,3.60389
-118,20,3.39015
-116,20,3.20443
-114,20,3.04446
-112,20,2.90795
-110,20,2.79262
-108,20,2.69628
-106,20,2.6168
-104,20,2.55223
-102,20,2.50074
-100,20,2.46071
-98,20,2.43075
-96,20,2.40965
-94,20,2.39649
-92,20,2.39058
-90,20,2.39148
-88,20,2.39903
-86,20,2.41333
-84,20,2.43476
-82,20,2.46395
-80,20,2.50179
-78,20,2.54944
-76,20,2.60827
-74,20,2.67989
-72,20,2.76611
-70,20,2.86893
-68,20,2.99047
-66,20,3.13298
-64,20,3.29877
-62,20,3.49016
-60,20,3.70945
-58,20,3.95883
-56,20,4.24037
-54,20,4.55593
-52,20,4.90707
-50,20,5.29507
-48,20,5.72078
-46,20,6.18462
-44,20,6.6865
-42,20,7.22577
-40,20,7.80117
-38,20,8.41074
-36,20,9.05183
-34,20,9.72102
-32,20,10.4141
-30,20,11.1259
-28,20,11.8507
-26,20,12.5818
-24,20,13.3115
-22,20,14.0319
-20,20,14.734
-18,20,15.4087
-16,20,16.0464
-14,20,16.6376
-12,20,17.1728
-10,20,17.6431
-8,20,18.0402
-6,20,18.357
-4,20,18.5873
-2,20,18.7265
0,20,18.7718
2,20,18.7219
4,20,18.5774
6,20,18.3406
8,20,18.0158
10,20,17.6085
12,20,17.1259
14,20,16.5762
16,20,15.9684
18,20,15.3123
20,20,14.6178
22,20,13.8951
24,20,13.154
26,20,12.4039
28,20,11.6536
30,20,10.9113
32,20,10.1841
34,20,9.47842
36,20,8.79954
38,20,8.15193
40,20,7.5391
42,20,6.96368
44,20,6.42748
46,20,5.93155
48,20,5.47626
50,20,5.06135
52,20,4.68606
54,20,4.34915
56,20,4.04899
58,20,3.78367
60,20,3.55101
62,20,3.34868
64,20,3.17423
66,20,3.02516
68,20,2.89898
70,20,2.79324
72,20,2.70559
74,20,2.63383
76,20,2.57589
78,20,2.5299
80,20,2.49421
82,20,2.4674
84,20,2.44827
86,20,2.43588
88,20,2.42957
90,20,2.42891
92,20,2.43375
94,20,2.44421
96,20,2.46068
98,20,2.4838
100,20,2.51451
102,20,2.55395
104,20,2.60357
106,20,2.66501
108,20,2.74016
110,20,2.83112
112,20,2.94017
114,20,3.06972
116,20,3.22235
118,20,3.40069
120,20,3.60739
122,20,3.84513
124,20,4.11644
126,20,4.42375
128,20,4.76923
130,20,5.15472
132,20,5.58169
134,20,6.05106
136,20,6.56318
138,20,7.11768
140,20,7.7134
142,20,8.34831
144,20,9.01943
146,20,9.72278
148,20,10.4533
150,20,11.2051
152,20,11.9709
154,20,12.7429
156,20,13.5122
158,20,14.2693
160,20,15.0043
162,20,15.7067
164,20,16.3663
166,20,16.9729
168,20,17.5169
170,20,17.9894
172,20,18.3824
174,20,18.6893
176,20,18.905
178,20,19.0258
180,20,19.0499
-180,22,16.3581
-178,22,16.2985
-176,22,16.1401
-174,22,15.8864
-172,22,15.5429
-170,22,15.1168
-168,22,14.6167
-166,22,14.0524
-164,22,13.4344
-162,22,12.7736
-160,22,12.0813
-158,22,11.3684
-156,22,10.6454
-154,22,9.92211
-152,22,9.20743
-150,22,8.50933
-148,22,7.83468
-146,22,7.18924
-144,22,6.57766
-142,22,6.00354
-140,22,5.46949
-138,22,4.97717
-136,22,4.52744
-134,22,4.12042
-132,22,3.75558
-130,22,3.43182
-128,22,3.1476
-126,22,2.90094
-124,22,2.68958
-122,22,2.51096
-120,22,2.36236
-118,22,2.24092
-116,22,2.14372
-114,22,2.06783
-112,22,2.01035
-110,22,1.9685
-108,22,1.9396
-106,22,1.92117
-104,22,1.91092
-102,22,1.9068
-100,22,1.90699
-98,22,1.90994
-96,22,1.91437
-94,22,1.91927
-92,22,1.92392
-90,22,1.92785
-88,22,1.93089
-86,22,1.93316
-84,22,1.93503
-82,22,1.9372
-80,22,1.94061
-78,22,1.9465
-76,22,1.95641
-74,22,1.97212
-72,22,1.99569
-70,22,2.02944
-68,22,2.07586
-66,22,2.13768
-64,22,2.21772
-62,22,2.31892
-60,22,2.44425
-58,22,2.59664
-56,22,2.7789
-54,22,2.9937
-52,22,3.24344
-50,22,3.53021
-48,22,3.85573
-46,22,4.22124
-44,22,4.62751
-42,22,5.0747
-40,22,5.56237
-38,22,6.08936
-36,22,6.6538
-34,22,7.25297
-32,22,7.88331
-30,22,8.54033
-28,22,9.21859
-26,22,9.91166
-24,22,10.6122
-22,22,11.3117
-20,22,12.0013
-18,22,12.6708
-16,22,13.31
-14,22,13.9081
-12,22,14.4545
-10,22,14.9387
-8,22,15.3512
-6,22,15.6833
-4,22,15.9277
-2,22,16.0788
0,22,16.1329
2,22,16.0884
4,22,15.9458
6,22,15.7078
8,22,15.3792
10,22,14.9667
12,22,14.4785
14,22,13.9241
16,22,13.3141
18,22,12.6596
20,22,11.9718
22,22,11.262
24,22,10.5409
26,22,9.8187
28,22,9.10465
30,22,8.40704
32,22,7.73307
34,22,7.08881
36,22,6.4792
38,22,5.90811
40,22,5.37832
42,22,4.89168
44,22,4.4491
46,22,4.0507
48,22,3.69589
50,22,3.38342
52,22,3.11153
54,22,2.87802
56,22,2.68032
58,22,2.51558
60,22,2.3808
62,22,2.27285
64,22,2.18856
66,22,2.12482
68,22,2.07857
70,22,2.04691
72,22,2.02711
74,22,2.01665
76,22,2.01324
78,22,2.01484
80,22,2.01967
82,22,2.02622
84,22,2.03324
86,22,2.03976
88,22,2.04508
90,22,2.04876
92,22,2.05064
94,22,2.05081
96,22,2.04965
98,22,2.0478
100,22,2.04617
102,22,2.04594
104,22,2.04855
106,22,2.05573
108,22,2.06945
110,22,2.09195
112,22,2.12569
114,22,2.17338
116,22,2.23788
118,22,2.32226
120,22,2.42967
122,22,2.56335
124,22,2.72656
126,22,2.92249
128,22,3.15421
130,22,3.42458
132,22,3.73611
134,22,4.09091
136,22,4.49057
138,22,4.936
140,22,5.42733
142,22,5.96381
144,22,6.54369
146,22,7.1641
148,22,7.82101
150,22,8.50917
152,22,9.22207
154,22,9.95203
156,22,10.6902
158,22,11.4268
160,22,12.1512
162,22,12.8521
164,22,13.5181
166,22,14.1376
168,22,14.6995
170,22,15.1931
172,22,15.609
174,22,15.9391
176,22,16.1767
178,22,16.3173
180,22,16.3581
-180,24,13.8716
-178,24,13.8265
-176,24,13.6817
-174,24,13.441
-172,24,13.1102
-170,24,12.697
-168,24,12.2109
-166,24,11.6625
-164,24,11.0635
-162,24,10.4259
-160,24,9.76197
-158,24,9.08343
-156,24,8.40153
-154,24,7.72657
-152,24,7.06778
-150,24,6.43314
-148,24,5.82934
-146,24,5.26177
-144,24,4.7345
-142,24,4.25045
-140,24,3.81138
-138,24,3.41811
-136,24,3.07053
-134,24,2.7678
-132,24,2.50843
-130,24,2.29036
-128,24,2.1111
-126,24,1.96778
-124,24,1.85725
-122,24,1.77619
-120,24,1.72112
-118,24,1.68853
-116,24,1.67493
-114,24,1.67691
-112,24,1.69121
-110,24,1.71476
-108,24,1.74472
-106,24,1.77851
-104,24,1.81384
-102,24,1.84869
-100,24,1.88136
-98,24,1.91041
-96,24,1.93468
-94,24,1.9533
-92,24,1.96563
-90,24,1.97128
-88,24,1.97011
-86,24,1.96222
-84,24,1.94794
-82,24,1.92786
-80,24,1.90284
-78,24,1.87399
-76,24,1.84274
-74,24,1.81079
-72,24,1.78018
-70,24,1.75322
-68,24,1.73254
-66,24,1.72104
-64,24,1.72185
-62,24,1.73831
-60,24,1.77387
-58,24,1.83205
-56,24,1.91632
-54,24,2.03006
-52,24,2.17643
-50,24,2.35834
-48,24,2.57828
-46,24,2.83833
-44,24,3.14005
-42,24,3.48443
-40,24,3.87183
-38,24,4.30192
-36,24,4.77363
-34,24,5.28507
-32,24,5.83347
-30,24,6.41512
-28,24,7.02526
-26,24,7.65806
-24,24,8.30658
-22,24,8.96273
-20,24,9.61735
-18,24,10.2603
-16,24,10.8808
-14,24,11.4672
-12,24,12.008
-10,24,12.4917
-8,24,12.9073
-6,24,13.2449
-4,24,13.4962
-2,24,13.6545
0,24,13.7154
2,24,13.6769
4,24,13.5395
6,24,13.3062
8,24,12.9823
10,24,12.5755
12,24,12.0949
14,24,11.5515
16,24,10.9568
18,24,10.3232
20,24,9.66285
22,24,8.9878
24,24,8.30938
26,24,7.63802
28,24,6.98304
30,24,6.35254
32,24,5.75332
34,24,5.19089
36,24,4.66949
38,24,4.19214
40,24,3.76076
42,24,3.37621
44,24,3.03844
46,24,2.74654
48,24,2.49892
50,24,2.29332
52,24,2.12703
54,24,1.9969
56,24,1.89951
58,24,1.83123
60,24,1.78836
62,24,1.76719
64,24,1.76408
66,24,1.77555
68,24,1.79829
70,24,1.82927
72,24,1.8657
74,24,1.90508
76,24,1.94522
78,24,1.9842
80,24,2.0204
82,24,2.05245
84,24,2.07927
86,24,2.1
88,24,2.11403
90,24,2.12099
92,24,2.12072
94,24,2.11329
96,24,2.099
98,24,2.07837
100,24,2.05219
102,24,2.02148
104,24,1.98755
106,24,1.95195
108,24,1.91653
110,24,1.88343
112,24,1.85505
114,24,1.83409
116,24,1.82347
118,24,1.82637
120,24,1.84617
122,24,1.8864
124,24,1.95069
126,24,2.04273
128,24,2.16619
130,24,2.32461
132,24,2.52135
134,24,2.75944
136,24,3.04151
138,24,3.36962
140,24,3.74513
142,24,4.1686
144,24,4.6396
146,24,5.1566
148,24,5.71682
150,24,6.31618
152,24,6.94921
154,24,7.60902
156,24,8.28734
158,24,8.97464
160,24,9.66025
162,24,10.3326
164,24,10.9795
166,24,11.5885
168,24,12.1474
170,24,12.6441
172,24,13.068
174,24,13.4095
176,24,13.6608
178,24,13.816
180,24,13.8716
-180,26,11.6107
-178,26,11.5784
-176,26,11.4489
-174,26,11.2256
-172,26,10.9146
-170,26,10.524
-168,26,10.0637
-166,26,9.54506
-164,26,8.98044
-162,26,8.38257
-160,26,7.76421
-158,26,7.1377
-156,26,6.51456
-154,26,5.90527
-152,26,5.31896
-150,26,4.76337
-148,26,4.24474
-146,26,3.76782
-144,26,3.33597
-142,26,2.95122
-140,26,2.61445
-138,26,2.32546
-136,26,2.08318
-134,26,1.88575
-132,26,1.7307
-130,26,1.61501
-128,26,1.53528
-126,26,1.4878
-124,26,1.46864
-122,26,1.47378
-120,26,1.49919
-118,26,1.5409
-116,26,1.5951
-114,26,1.65821
-112,26,1.72692
-110,26,1.79825
-108,26,1.86956
-106,26,1.93857
-104,26,2.00335
-102,26,2.06231
-100,26,2.11414
-98,26,2.15786
-96,26,2.19267
-94,26,2.21804
-92,26,2.23356
-90,26,2.23904
-88,26,2.23438
-86,26,2.21965
-84,26,2.19506
-82,26,2.16097
-80,26,2.11796
-78,26,2.06677
-76,26,2.00844
-74,26,1.94427
-72,26,1.8759
-70,26,1.8053
-68,26,1.73483
-66,26,1.6672
-64,26,1.6055
-62,26,1.55313
-60,26,1.51375
-58,26,1.49123
-56,26,1.48952
-54,26,1.51259
-52,26,1.56429
-50,26,1.64823
-48,26,1.76773
-46,26,1.92564
-44,26,2.12434
-42,26,2.36561
-40,26,2.65062
-38,26,2.97982
-36,26,3.35296
-34,26,3.76895
-32,26,4.22586
-30,26,4.7208
-28,26,5.24985
-26,26,5.80795
-24,26,6.38884
-22,26,6.98499
-20,26,7.58764
-18,26,8.18682
-16,26,8.77152
-14,26,9.32995
-12,26,9.84984
-10,26,10.3189
-8,26,10.7253
-6,26,11.0581
-4,26,11.308
-2,26,11.4676
0,26,11.5318
2,26,11.4983
4,26,11.3676
6,26,11.143
8,26,10.8304
10,26,10.4381
12,26,9.97636
14,26,9.45691
16,26,8.89237
18,26,8.29573
20,26,7.67988
22,26,7.05718
24,26,6.43907
26,26,5.83582
28,26,5.25639
30,26,4.70829
32,26,4.19757
34,26,3.7289
36,26,3.30556
38,26,2.92959
40,26,2.60185
42,26,2.32217
44,26,2.08946
46,26,1.90179
48,26,1.75656
50,26,1.65059
52,26,1.58026
54,26,1.54165
56,26,1.53064
58,26,1.54305
60,26,1.57475
62,26,1.62175
64,26,1.68029
66,26,1.7469
68,26,1.81842
70,26,1.89206
72,26,1.96538
74,26,2.03627
76,26,2.10297
78,26,2.16401
80,26,2.21816
82,26,2.26446
84,26,2.30215
86,26,2.33061
88,26,2.34943
90,26,2.3583
92,26,2.35707
94,26,2.34573
96,26,2.32443
98,26,2.29346
100,26,2.25333
102,26,2.20472
104,26,2.14859
106,26,2.08614
108,26,2.01886
110,26,1.94854
112,26,1.8773
114,26,1.80757
116,26,1.7421
118,26,1.68396
120,26,1.63646
122,26,1.60318
124,26,1.58788
126,26,1.59445
128,26,1.62687
130,26,1.68909
132,26,1.78495
134,26,1.91812
136,26,2.09194
138,26,2.30935
140,26,2.57268
142,26,2.8836
144,26,3.24289
146,26,3.6503
148,26,4.1044
150,26,4.60245
152,26,5.14025
154,26,5.71211
156,26,6.31077
158,26,6.92748
160,26,7.55209
162,26,8.1733
164,26,8.77884
166,26,9.35593
168,26,9.89162
170,26,10.3733
172,26,10.7891
174,26,11.1285
176,26,11.3827
178,26,11.5449
180,26,11.6107
-180,28,9.59197
-178,28,9.56837
-176,28,9.4525
-174,28,9.24778
-172,28,8.96021
-170,28,8.59813
-168,28,8.17178
-166,28,7.69285
-164,28,7.17396
-162,28,6.62813
-160,28,6.06829
-158,28,5.50678
-156,28,4.95503
-154,28,4.42321
-152,28,3.92005
-150,28,3.45267
-148,28,3.0266
-146,28,2.64579
-144,28,2.31269
-142,28,2.02839
-140,28,1.79276
-138,28,1.60461
-136,28,1.46186
-134,28,1.36167
-132,28,1.3006
-130,28,1.27474
-128,28,1.27985
-126,28,1.31148
-124,28,1.36511
-122,28,1.43622
-120,28,1.52048
-118,28,1.61376
-116,28,1.7123
-114,28,1.81271
-112,28,1.91203
-110,28,2.00779
-108,28,2.09795
-106,28,2.18091
-104,28,2.25547
-102,28,2.32075
-100,28,2.37618
-98,28,2.4214
-96,28,2.45622
-94,28,2.48055
-92,28,2.49438
-90,28,2.4977
-88,28,2.49055
-86,28,2.47295
-84,28,2.44493
-82,28,2.40656
-80,28,2.35796
-78,28,2.29937
-76,28,2.2312
-74,28,2.15407
-72,28,2.0689
-70,28,1.97696
-68,28,1.87993
-66,28,1.77993
-64,28,1.67955
-62,28,1.58185
-60,28,1.4903
-58,28,1.40879
-56,28,1.34144
-54,28,1.29258
-52,28,1.26658
-50,28,1.26771
-48,28,1.30001
-46,28,1.36717
-44,28,1.47239
-42,28,1.61829
-40,28,1.80686
-38,28,2.03937
-36,28,2.31634
-34,28,2.63749
-32,28,3.00166
-30,28,3.40678
-28,28,3.84976
-26,28,4.32637
-24,28,4.83116
-22,28,5.35735
-20,28,5.8968
-18,28,6.44002
-16,28,6.97627
-14,28,7.49379
-12,28,7.98012
-10,28,8.42254
-8,28,8.80864
-6,28,9.12689
-4,28,9.36723
-2,28,9.52169
0,28,9.58485
2,28,9.55418
4,28,9.43021
6,28,9.21656
8,28,8.91971
10,28,8.54862
12,28,8.11427
14,28,7.62906
16,28,7.10617
18,28,6.55899
20,28,6.00056
22,28,5.44309
24,28,4.89768
26,28,4.37398
28,28,3.88014
30,28,3.42274
32,28,3.0068
34,28,2.63585
36,28,2.31208
38,28,2.03639
40,28,1.80858
42,28,1.6274
44,28,1.49073
46,28,1.39571
48,28,1.33882
50,28,1.31608
52,28,1.32317
54,28,1.35561
56,28,1.40885
58,28,1.47848
60,28,1.5603
62,28,1.65042
64,28,1.74537
66,28,1.84209
68,28,1.93797
70,28,2.03085
72,28,2.11898
74,28,2.20097
76,28,2.27575
78,28,2.34251
80,28,2.40065
82,28,2.44972
84,28,2.48936
86,28,2.51931
88,28,2.53932
90,28,2.5492
92,28,2.54876
94,28,2.53786
96,28,2.5164
98,28,2.48435
100,28,2.4418
102,28,2.38895
104,28,2.32625
106,28,2.25432
108,28,2.1741
110,28,2.08683
112,28,1.9941
114,28,1.89789
116,28,1.80054
118,28,1.70478
120,28,1.61371
122,28,1.53073
124,28,1.45954
126,28,1.40406
128,28,1.36834
130,28,1.35651
132,28,1.37267
134,28,1.42082
136,28,1.50472
138,28,1.62784
140,28,1.7932
142,28,2.00324
144,28,2.25968
146,28,2.56335
148,28,2.91404
150,28,3.31028
152,28,3.74923
154,28,4.22654
156,28,4.73622
158,28,5.27066
160,28,5.82068
162,28,6.37566
164,28,6.92383
166,28,7.45255
168,28,7.9488
170,28,8.39964
172,28,8.79273
174,28,9.11692
176,28,9.36269
178,28,9.52268
180,28,9.59197
-180,30,7.82594
-178,30,7.80542
-176,30,7.69941
-174,30,7.51138
-172,30,7.24745
-170,30,6.9161
-168,30,6.52771
-166,30,6.09406
-164,30,5.62775
-162,30,5.14165
-160,30,4.64838
-158,30,4.15984
-156,30,3.68685
-154,30,3.23885
-152,30,2.82371
-150,30,2.44765
-148,30,2.11522
-146,30,1.82936
-144,30,1.59152
-142,30,1.40176
-140,30,1.25897
-138,30,1.16096
-136,30,1.10469
-134,30,1.08642
-132,30,1.10185
-130,30,1.1463
-128,30,1.21487
-126,30,1.30259
-124,30,1.40458
-122,30,1.51618
-120,30,1.63308
-118,30,1.75141
-116,30,1.86783
-114,30,1.97956
-112,30,2.08443
-110,30,2.18078
-108,30,2.26752
-106,30,2.344
-104,30,2.40995
-102,30,2.4654
-100,30,2.5106
-98,30,2.54592
-96,30,2.57179
-94,30,2.58863
-92,30,2.59679
-90,30,2.59654
-88,30,2.588
-86,30,2.57118
-84,30,2.54595
-82,30,2.51207
-80,30,2.46923
-78,30,2.4171
-76,30,2.35539
-74,30,2.28392
-72,30,2.20273
-70,30,2.11214
-68,30,2.01285
-66,30,1.90603
-64,30,1.79338
-62,30,1.67714
-60,30,1.56017
-58,30,1.44588
-56,30,1.33818
-54,30,1.24139
-52,30,1.16013
-50,30,1.0991
-48,30,1.06301
-46,30,1.05628
-44,30,1.08301
-42,30,1.14671
-40,30,1.25027
-38,30,1.39583
-36,30,1.58474
-34,30,1.81749
-32,30,2.09371
-30,30,2.41207
-28,30,2.77025
-26,30,3.16483
-24,30,3.59118
-22,30,4.04336
-20,30,4.51399
-18,30,4.99428
-16,30,5.47405
-14,30,5.9419
-12,30,6.38552
-10,30,6.79217
-8,30,7.14921
-6,30,7.44478
-4,30,7.66848
-2,30,7.81203
0,30,7.86981
2,30,7.83929
4,30,7.72121
6,30,7.51955
8,30,7.2413
10,30,6.89599
12,30,6.49512
14,30,6.05149
16,30,5.5785
18,30,5.08948
20,30,4.59714
22,30,4.1131
24,30,3.64757
26,30,3.2092
28,30,2.80494
30,30,2.4401
32,30,2.11842
34,30,1.8422
36,30,1.6124
38,30,1.4288
40,30,1.29013
42,30,1.19418
44,30,1.13793
46,30,1.11771
48,30,1.1293
50,30,1.16814
52,30,1.22948
54,30,1.30855
56,30,1.40075
58,30,1.50175
60,30,1.60767
62,30,1.71512
64,30,1.82126
66,30,1.9238
68,30,2.02101
70,30,2.11162
72,30,2.19481
74,30,2.27007
76,30,2.33716
78,30,2.39604
80,30,2.44675
82,30,2.48936
84,30,2.52397
86,30,2.55059
88,30,2.56919
90,30,2.57962
92,30,2.58166
94,30,2.57502
96,30,2.55933
98,30,2.5342
100,30,2.49927
102,30,2.45423
104,30,2.39887
106,30,2.33318
108,30,2.25737
110,30,2.17197
112,30,2.07786
114,30,1.97634
116,30,1.86913
118,30,1.75842
120,30,1.64689
122,30,1.53759
124,30,1.43402
126,30,1.33995
128,30,1.25941
130,30,1.19655
132,30,1.15561
134,30,1.14072
136,30,1.15591
138,30,1.20492
140,30,1.29117
142,30,1.4176
144,30,1.58657
146,30,1.79972
148,30,2.05779
150,30,2.36042
152,30,2.70604
154,30,3.09158
156,30,3.51244
158,30,3.96229
160,30,4.43314
162,30,4.9154
164,30,5.39808
166,30,5.8691
168,30,6.31573
170,30,6.72511
172,30,7.08481
174,30,7.38344
176,30,7.6112
178,30,7.76042
180,30,7.82594
-180,32,6.30766
-178,32,6.2853
-176,32,6.18525
-174,32,6.01121
-172,32,5.76955
-170,32,5.46894
-168,32,5.11983
-166,32,4.7339
-164,32,4.32346
-162,32,3.90087
-160,32,3.47801
-158,32,3.06587
-156,32,2.67419
-154,32,2.31124
-152,32,1.98367
-150,32,1.69649
-148,32,1.45304
-146,32,1.25514
-144,32,1.10316
-142,32,0.996163
-140,32,0.932072
-138,32,0.907831
-136,32,0.919571
-134,32,0.962789
-132,32,1.03253
-130,32,1.12359
-128,32,1.23068
-126,32,1.34866
-124,32,1.47265
-122,32,1.59825
-120,32,1.72159
-118,32,1.83949
-116,32,1.94943
-114,32,2.04959
-112,32,2.13882
-110,32,2.21655
-108,32,2.28275
-106,32,2.33777
-104,32,2.38229
-102,32,2.41717
-100,32,2.44338
-98,32,2.4619
-96,32,2.47368
-94,32,2.47952
-92,32,2.48007
-90,32,2.47578
-88,32,2.4669
-86,32,2.45342
-84,32,2.43513
-82,32,2.4116
-80,32,2.38219
-78,32,2.34614
-76,32,2.3026
-74,32,2.25068
-72,32,2.18957
-70,32,2.11864
